PQ,Wat1,Wat2,Wat3,year,month,index
98178.8967984,253.125079161,15.3653372116,52.7578186535,2018,3,11054
98332.6857039,150.882647714,9.60417620767,50.8005073039,2018,3,11055
93737.4597599,234.427677929,9.41793611283,53.0364184687,2018,3,11056
109214.708348,168.711490634,8.52768951184,42.6489089607,2018,3,11057
108260.484577,172.75515031,14.1473285676,54.0295454632,2018,3,11058
92124.660251,297.792625539,9.22815903312,50.6964043693,2018,3,11059
109420.950589,222.614321931,8.75809813207,46.6806788259,2018,3,11060
109598.182147,121.051548383,9.36170971369,50.7133893284,2018,3,11061
106567.752964,185.045479878,12.1834028864,48.3172872211,2018,3,11062
111673.912222,247.607815471,13.4288605763,52.4135209799,2018,3,11063
106780.099443,279.548117987,10.139776869,46.6132323176,2018,3,11064
96973.6401188,287.386393327,8.86713265396,51.888621567,2018,3,11065
117557.948891,304.429850816,8.81871972089,54.254609127,2018,3,11066
113560.150235,361.907848878,14.3611583142,42.2556457141,2018,3,11067
103462.54803,175.477952978,8.90000740594,58.5693626548,2018,3,11068
107483.530129,238.570847351,9.25693816376,35.7600775409,2018,3,11069
109608.266762,121.174224037,10.249390142,53.4661215883,2018,3,11070
107746.752902,293.21283633,14.1697028497,44.4071775052,2018,3,11071
122878.313307,313.477546018,10.991751969,46.0759058069,2018,3,11072
122175.598049,329.789854922,9.27978200277,50.0952946336,2018,3,11073
111243.880057,266.768623491,9.2493699974,42.032619008,2018,3,11074
97422.1112767,290.396233794,10.3977274601,57.2753612411,2018,3,11075
120792.34247,121.963783384,12.9602712026,43.90978607,2018,3,11076
114427.941283,121.175714236,12.1583520268,45.9754148388,2018,3,11077
106050.097368,281.099960662,9.11210774031,38.0053424966,2018,3,11078
103690.036546,295.354580052,9.73278908077,49.430930665,2018,3,11079
110910.609282,316.734431874,9.15766276155,41.9472248327,2018,3,11080
110030.229954,122.260499388,12.1959683314,41.171386239,2018,3,11081
112950.90582,121.586945258,13.4509905687,42.2481575655,2018,3,11082
100779.750961,235.674779574,9.2852843273,42.3404293508,2018,3,11083
98446.9476663,248.456791355,8.72638779134,34.0842788118,2018,3,11084
108232.020634,202.538784201,8.65928819187,40.2103267748,2018,3,11085
101874.952358,287.319709957,8.72100122874,44.3834980575,2018,3,11086
101560.854079,322.229874866,15.3158487411,43.3782442556,2018,3,11087
94992.7771529,281.757162259,10.030197307,49.6343478799,2018,3,11088
90744.5055291,330.962709916,10.0746922818,40.4396967054,2018,3,11089
94062.8207037,312.665205964,10.7770874482,41.9388687864,2018,3,11090
101617.223864,235.546013591,8.8584641998,47.8668795867,2018,3,11091
87394.1612878,237.202897853,11.9374086754,41.7714284239,2018,3,11092
88225.5835106,325.078178389,10.3233824403,41.7668312447,2018,3,11093
92234.0574893,296.938255155,8.47448235314,46.2702681957,2018,3,11094
89571.3913694,282.874370612,9.74470481746,36.2357331324,2018,3,11095
102429.298108,267.159699763,10.0779337696,42.0856982507,2018,3,11096
84951.7090358,305.819856517,10.3849715686,50.3492516707,2018,3,11097
80684.3591476,248.64812195,13.5824181513,36.2545581881,2018,3,11098
96939.8974508,328.94884997,8.25888564489,42.2689596591,2018,3,11099
88410.2839719,159.84832244,8.07919082162,42.298914028,2018,3,11100
92296.2622426,351.639981684,7.90959649665,42.4026654149,2018,3,11101
86215.3749716,269.335066977,8.15667243747,40.247150471,2018,3,11102
81039.2584135,216.021234825,11.0746278503,42.0117832108,2018,3,11103
98489.3508884,360.428793335,12.6445101247,41.9902175538,2018,3,11104
84429.4244981,322.751978174,8.6680573775,41.5268785107,2018,3,11105
88138.5701636,320.118552374,7.80129398235,37.6602895392,2018,3,11106
81085.9533822,343.643960815,8.09883158262,41.7088994537,2018,3,11107
78358.001945,232.868361212,8.09130167785,39.7260654042,2018,3,11108
92560.0566745,278.963061079,10.8116283795,39.6023809977,2018,3,11109
83068.6421951,280.925204494,11.8287101425,43.7688393439,2018,3,11110
82731.935509,317.818613964,9.54805206708,41.6834330463,2018,3,11111
81341.3643126,122.199492603,8.13566365327,39.5560261891,2018,3,11112
73487.103387,204.645466778,8.13366718851,43.6512296608,2018,3,11113
97265.5336227,266.297456131,7.88931682351,37.5457470642,2018,3,11114
79743.8603915,219.507591578,9.93887697458,41.4751282669,2018,3,11115
81016.5437172,122.148973451,11.9968856922,45.5882589778,2018,3,11116
90048.1094467,333.068976723,8.88297382958,43.3271042529,2018,3,11117
73832.0955786,248.762733812,9.19863827793,47.5296984978,2018,3,11118
91454.0242834,138.494317909,8.13414953126,47.7507842899,2018,3,11119
91023.6175665,121.944666293,7.72025696599,41.5090502807,2018,3,11120
77456.8705591,285.052953481,10.1934608826,41.6065247318,2018,3,11121
90198.5307492,260.777555171,11.7136108545,47.2909235234,2018,3,11122
82120.8719438,364.505106448,8.36432576394,41.253484339,2018,3,11123
93677.6650249,377.325686135,9.24149593952,45.7662765819,2018,3,11124
100026.409165,376.574548366,8.95331535799,37.4977891891,2018,3,11125
80625.9851614,376.168851959,8.46010644155,45.8289504848,2018,3,11126
96050.7021369,386.600499389,13.7515564344,41.6206196888,2018,3,11127
92222.5714914,335.436504367,8.54676938061,39.6395114415,2018,3,11128
93837.6529542,374.581056336,8.17189284861,41.9383178319,2018,3,11129
102265.261602,308.519041142,8.24373979166,56.0104070658,2018,3,11130
81271.393171,244.339455562,9.04406816968,37.7672764599,2018,3,11131
92993.9899786,228.236974208,10.9384744943,46.3412596614,2018,3,11132
101485.096029,278.25515894,12.664648596,43.8074985512,2018,3,11133
85547.1455802,304.0096585,8.12786857581,48.0632247456,2018,3,11134
100013.507997,199.121161307,8.76608730403,42.816962376,2018,3,11135
89211.3300205,122.957715049,9.05192970711,42.0317116193,2018,3,11136
91279.983953,121.885276388,8.33230463268,42.119005919,2018,3,11137
101009.799959,121.286765793,14.515196375,47.9665456154,2018,3,11138
92209.2920054,121.290947195,9.26492555265,37.8345787263,2018,3,11139
96082.2260659,121.280199875,9.13858772782,41.757646781,2018,3,11140
87744.1132107,305.522534967,8.18552758504,48.4090285281,2018,3,11141
90102.3427717,165.107005026,8.40807083095,38.3466011471,2018,3,11142
101954.493879,219.27027155,11.526853994,54.1514227624,2018,3,11143
87060.4454224,121.879478286,10.5246797288,46.2682090958,2018,3,11144
95862.9603025,316.552362784,7.98104323528,42.2917853612,2018,3,11145
94984.9500233,121.433452839,9.22268994609,44.276333561,2018,3,11146
84777.452296,121.364968434,8.87952850145,44.1107806724,2018,3,11147
107962.004906,121.324847833,8.92094621645,44.7903236473,2018,3,11148
97934.3407257,121.316399607,13.8576338646,43.6570037487,2018,3,11149
88453.7304647,121.285921872,7.80154263815,42.2979812664,2018,3,11150
96466.1012952,236.829475168,8.10811975647,45.1952686475,2018,3,11151
85262.0106428,121.382186572,7.92066944916,42.8887529829,2018,3,11152
93583.7801252,121.329472219,8.17939163818,44.3020669551,2018,3,11153
101079.656122,141.809241365,12.0283846137,54.3332428838,2018,3,11154
84414.6906166,231.38977455,11.793695323,42.2443338152,2018,3,11155
94318.9624449,128.250161437,9.21069007939,37.9294509426,2018,3,11156
97801.3552042,244.399517901,8.56724967527,46.1945947213,2018,3,11157
87921.9723279,220.162054611,7.87285381676,47.9955267405,2018,3,11158
105786.024374,211.132508939,8.64714761092,46.0043297427,2018,3,11159
92204.6308533,162.899869057,13.8046304245,43.8483020196,2018,3,11160
86312.528204,149.772595518,7.99029235882,42.0026598131,2018,3,11161
93234.325045,261.830139257,8.11217635314,47.1378289309,2018,3,11162
93920.4178507,328.275281455,8.77230355704,46.4402189689,2018,3,11163
95023.9605318,344.918934571,9.21568574536,41.6783590282,2018,3,11164
102732.800777,182.364353543,11.841186734,41.7746647545,2018,3,11165
87436.8127293,237.626154006,11.6520006914,31.1725241791,2018,3,11166
97964.8164022,286.496580993,8.06530984541,47.9641839565,2018,3,11167
110542.010951,266.86032838,8.00354466492,53.2345428695,2018,3,11168
100460.004537,291.475232066,8.30662803354,37.3230868845,2018,3,11169
110140.061123,279.705694915,8.52463933296,43.4010934359,2018,3,11170
100202.330286,254.353484374,13.5691002588,37.8632481365,2018,3,11171
96992.1813713,121.872237488,11.3158861224,41.7467923584,2018,3,11172
106130.053188,340.533825957,10.3547130713,47.4092667889,2018,3,11173
103492.936929,196.841420093,10.1133302153,36.1997934577,2018,3,11174
108100.534048,239.840137717,10.9054432222,39.6698899582,2018,3,11175
106917.393648,288.141219393,11.2645571378,49.9728681428,2018,3,11176
91966.2339286,319.571146264,11.2334351053,41.6962782569,2018,3,11177
105436.693018,339.227774047,17.1141898742,41.816086775,2018,3,11178
101612.578463,255.16872489,13.7971184109,38.0453309348,2018,3,11179
97730.0843894,267.774702897,12.8706439203,42.0189910817,2018,3,11180
98934.6861052,308.757631826,12.6485840345,32.6143223786,2018,3,11181
86981.1612553,308.443602759,12.360801893,23.9009958983,2018,3,11182
102180.812993,308.252470157,11.6147518901,34.1499707541,2018,3,11183
97331.7209697,308.04723008,10.7837741237,51.8721412412,2018,3,11184
98331.4383263,308.088961596,11.697477838,42.132253373,2018,3,11185
99419.3053591,308.153983497,11.5970872907,33.9003963598,2018,3,11186
80364.8826008,308.164460127,8.96882275856,52.0122343809,2018,3,11187
85010.0995449,308.089726327,9.67150319991,30.087168259,2018,3,11188
93219.6753878,307.900950838,9.99978068933,35.2268526603,2018,3,11189
88609.7447139,307.867863871,9.90422851005,29.9318477458,2018,3,11190
93013.52266,307.810802449,9.01380492504,37.9263872843,2018,3,11191
89916.295814,307.768893188,8.76500082918,38.0928118924,2018,3,11192
82280.5706029,307.813333944,9.98760808574,30.9672703655,2018,3,11193
88807.1996109,279.295859274,11.9282310743,36.9423161867,2018,3,11194
81647.2814033,279.967491446,7.72755989068,43.9839840534,2018,3,11195
91357.2121301,270.196749783,9.26380142092,42.1000915377,2018,3,11196
87856.9814728,218.731256423,9.02985123916,42.0299573311,2018,3,11197
81325.0909007,359.357647962,8.46620283624,42.1750194336,2018,3,11198
88046.2916621,218.771785762,8.18113825826,42.0574600009,2018,3,11199
75592.4671449,295.600503191,7.66016075575,33.8225191334,2018,3,11200
80112.7458848,240.491923521,10.7044568308,35.3845970155,2018,3,11201
93342.5459334,252.527252976,10.2653747417,39.1637846687,2018,3,11202
73651.804237,295.041310661,7.85120687644,41.2529909896,2018,3,11203
83394.2859052,172.806997747,8.97530078948,37.023761975,2018,3,11204
80943.0959874,314.657132074,9.02290165319,39.0589131678,2018,3,11205
78041.9679481,299.154045887,8.13423749831,37.8560547389,2018,3,11206
88721.1034376,222.948240911,7.88944354469,37.5129733842,2018,3,11207
73740.9763671,293.779389735,10.7739011511,41.7135684417,2018,3,11208
77592.3499404,340.164297713,10.2969906575,41.6326918197,2018,3,11209
80627.9728353,265.988999803,7.85518331914,37.6279216309,2018,3,11210
72323.9966405,244.752972083,8.74713608874,41.9021645831,2018,3,11211
84027.1323458,331.092335296,8.97082456424,37.5457261591,2018,3,11212
89782.390279,329.184406313,9.13206047985,41.5163820163,2018,3,11213
77419.7714145,229.11361663,8.82709334883,46.6710689235,2018,3,11214
87911.5611188,356.74045061,11.1562085658,42.8376029072,2018,3,11215
82755.6986991,131.468694097,10.3836196224,35.6385963169,2018,3,11216
81953.4268436,123.273555886,8.14995414364,49.8057993379,2018,3,11217
91698.1374121,255.992909557,8.11811750766,33.7257911329,2018,3,11218
83396.3012114,123.384517975,8.02430149977,41.9193556308,2018,3,11219
88803.754202,192.032108952,8.11225875201,41.871788551,2018,3,11220
85458.5245772,273.989812344,10.4291505488,41.9628694503,2018,3,11221
74744.32803,373.343046494,12.6176894147,37.8381354259,2018,3,11222
106236.240563,241.709688837,9.21875310621,42.0267918141,2018,3,11223
91291.4377795,353.256097501,8.14021648126,39.6638125144,2018,3,11224
84142.3711969,373.44241769,8.01209532132,40.0533005188,2018,3,11225
90015.1915053,320.262474642,8.53860182006,42.0346925037,2018,3,11226
81623.8776403,164.222484255,9.1813523029,37.0172474788,2018,3,11227
94559.6197994,215.900071213,12.3737288603,42.6952404748,2018,3,11228
94638.9807849,123.338499086,8.00266198598,43.8773457075,2018,3,11229
83482.2309246,123.241099188,8.23806602139,37.4338569739,2018,3,11230
92750.0479727,350.753226713,8.96833070951,41.5889378673,2018,3,11231
78413.9596907,226.453942317,8.83326827414,41.5041725301,2018,3,11232
103373.722082,123.332545579,10.6091447782,41.5767591385,2018,3,11233
88311.0605374,123.230352503,11.0285462696,35.7133906397,2018,3,11234
75596.3477948,123.088465609,7.94139622144,41.796467539,2018,3,11235
101446.274099,123.033392213,7.80979527041,39.6406721653,2018,3,11236
89712.6057037,123.040415713,8.2435272073,42.0369601642,2018,3,11237
85010.6788807,123.059923092,8.65017652055,41.907146499,2018,3,11238
96201.0948963,123.003005113,10.4944193477,44.0503265045,2018,3,11239
85304.1237341,355.720554286,13.2119409408,41.7786833042,2018,3,11240
86202.9017665,375.721896108,8.42644865901,41.7622382173,2018,3,11241
89919.1807062,370.897608936,8.1136322005,35.6678499849,2018,3,11242
89806.9567053,270.453394702,7.86579418475,45.9816127893,2018,3,11243
96904.5210307,226.636308008,7.84347838614,42.0727422048,2018,3,11244
92418.0030411,123.325192289,9.11484547725,35.7254615162,2018,3,11245
88573.1497944,123.155837996,12.6673073831,45.6740058992,2018,3,11246
96164.5896373,123.078605167,9.13903138295,44.1969824576,2018,3,11247
84211.3004566,123.021613709,9.07432520163,39.7034203232,2018,3,11248
90740.6475166,173.427259282,9.05394855239,41.8086385664,2018,3,11249
100467.421969,288.775945896,8.32359609372,41.6999721701,2018,3,11250
82693.0247387,129.196400121,9.13196576067,43.4665773555,2018,3,11251
88795.4630319,224.331490016,12.1404798606,41.9441437322,2018,3,11252
87768.1672353,169.763144309,7.84574024878,41.7874550061,2018,3,11253
85965.612666,322.604714282,8.08117345906,39.7654181282,2018,3,11254
105596.109964,373.378757178,7.99200965727,41.8249477163,2018,3,11255
90264.7436259,188.433903318,8.64784552169,41.7933145181,2018,3,11256
89217.0632484,231.888768232,10.6004994891,43.8272842333,2018,3,11257
93601.7670036,227.949793505,12.8567656479,43.4318671566,2018,3,11258
91186.6396933,208.479323185,9.26008132716,41.415044225,2018,3,11259
101496.919142,300.27982607,8.57395943517,41.3956751678,2018,3,11260
102801.986274,334.486463317,8.05244541071,41.330099128,2018,3,11261
89350.5794044,319.547423835,8.37266350489,41.3575774242,2018,3,11262
99266.6821255,319.432337633,11.5204389268,41.2104766278,2018,3,11263
96235.2159344,319.420326204,12.5188010335,34.6676518907,2018,3,11264
101192.613698,319.646387663,9.54842625219,38.1079943414,2018,3,11265
114303.751658,319.803624087,9.71450871829,37.3143698426,2018,3,11266
93797.0058213,319.837426292,10.186162549,35.4077403338,2018,3,11267
96343.2443607,319.703611283,10.1114233651,45.4605690316,2018,3,11268
102902.840496,319.598456335,9.32150185578,38.4491758326,2018,3,11269
97974.5126097,319.512017891,8.93111503523,40.0898344856,2018,3,11270
110078.994646,208.878320777,8.71802421519,41.9312799685,2018,3,11271
97307.3303824,123.249526365,8.89158712793,35.5419734629,2018,3,11272
90160.4159762,218.321512151,8.9703880767,45.4528909748,2018,3,11273
101164.856751,373.205483037,9.09868951484,41.7891939241,2018,3,11274
111187.12616,152.61656519,9.98798603618,31.7374381721,2018,3,11275
122433.733131,123.391830166,14.9050839997,41.4531021118,2018,3,11276
102077.033676,309.938266245,10.0598750187,41.5551420265,2018,3,11277
89184.9425173,223.127315332,8.79353855992,35.7579202591,2018,3,11278
101581.577063,319.901855451,9.66755549752,39.1881478852,2018,3,11279
98486.0672307,307.636166087,8.86650145352,43.5087881863,2018,3,11280
102182.268836,338.663288826,9.06434584436,32.5237993394,2018,3,11281
92916.8074759,277.961104158,8.97284145505,46.832069808,2018,3,11282
85143.1426746,372.507583608,8.80872910193,41.5218290425,2018,3,11283
94843.337255,339.412724256,9.3256233509,31.5460354213,2018,3,11284
92477.7462934,373.022819072,9.85354456516,49.4614313944,2018,3,11285
94012.4247218,290.968446256,10.047313561,35.0111802487,2018,3,11286
94516.7723183,268.762582183,9.080493838,43.7979144844,2018,3,11287
77790.993122,214.177961207,12.6686038097,41.0155029417,2018,3,11288
86676.2735964,307.974694101,9.06471418664,33.7592432772,2018,3,11289
91846.117705,356.104220836,9.26159659189,41.7229949166,2018,3,11290
80724.9608343,277.044737947,8.45357801822,37.8065315547,2018,3,11291
96396.5948135,249.595945953,8.11499874463,39.1891153729,2018,3,11292
81373.1890321,345.222734781,8.45456354024,43.2281833633,2018,3,11293
78509.5429484,123.352863281,9.17522833001,37.5900801872,2018,3,11294
89663.3969244,222.318816279,8.9668592444,37.2390317344,2018,3,11295
92014.7706477,321.461658994,8.0573392931,43.4374579097,2018,3,11296
90625.4461627,306.675392009,8.11081364123,33.2934649891,2018,3,11297
77260.6848691,273.62400945,7.98892117341,40.8849033126,2018,3,11298
70136.0767043,220.394162549,7.81622493479,40.9479400711,2018,3,11299
83902.0432662,247.550262156,8.03957861948,40.8677452561,2018,3,11300
78744.392153,123.303997706,7.97597768743,37.1823336597,2018,3,11301
77643.1617155,245.057553528,8.35415771878,41.727824996,2018,3,11302
82721.5194443,138.010152921,9.16429914863,35.2582885511,2018,3,11303
