date,15m_indx,Wat1,Wat2,Wat3,PQ
12/20/2017,20,330.5,9.9,30.9,124.1
12/20/2017,21,330.2,9.8,34.8,128.9
12/20/2017,22,329.9,15,32.3,117.1
12/20/2017,23,329.9,10.2,33.2,128.4
12/20/2017,24,330.7,8.9,37.1,111.5
12/20/2017,25,330.9,8.7,33.3,118.7
12/20/2017,26,330.9,8.8,31.1,126.5
12/20/2017,27,330.7,9.1,33.2,112.2
12/20/2017,28,330.6,15.4,33.2,118.6
12/20/2017,29,330.7,10,29.6,119.4
12/20/2017,30,330.7,10,41.1,114.4
12/20/2017,31,330.8,10,31,126.8
12/20/2017,32,330.7,10.8,31.2,117.9
12/20/2017,33,330.4,11,40.4,127.4
12/20/2017,34,330.2,12.5,29.1,123.1
12/20/2017,35,330.3,8.9,35.9,130.2
12/20/2017,36,330.4,10,34.7,127.6
12/20/2017,37,330.5,9.8,38.2,121.5
12/20/2017,38,330.4,9.7,37.7,129.5
12/20/2017,39,330.5,12.3,29.2,122.9
12/20/2017,40,330.8,11.1,41.5,115.2
12/20/2017,41,330.9,9,35.5,127.6
12/20/2017,42,331,8.8,42.5,124
12/20/2017,43,299.5,9.9,37.9,127.3
12/20/2017,44,274.9,10.6,39.2,127.5
12/20/2017,45,274.9,15.5,33.9,126.4
12/20/2017,46,275,11.4,35.3,125.9
12/20/2017,47,274.9,8.8,33.1,117.3
12/20/2017,48,274.9,8.9,39,125.9
12/20/2017,49,274.9,11.7,33.2,126.4
12/20/2017,50,274.9,14.3,37.2,107.5
12/20/2017,51,274.9,19.3,33.2,124.5
12/20/2017,52,274.9,12.6,40.9,118.2
12/20/2017,53,274.9,12,36.3,121.5
12/20/2017,54,274.9,11.5,30.4,127.1
12/20/2017,55,274.9,11.1,42.4,116.8
12/20/2017,56,274.9,11.6,33.8,128.5
12/20/2017,57,274.9,16.9,36.8,127.5
12/20/2017,58,274.8,11,37,118.1
12/20/2017,59,274.9,13.1,34.9,132.8
12/20/2017,60,274.9,13.5,33.7,107.6
12/20/2017,61,274.8,12,41.6,123.5
12/20/2017,62,274.8,13.4,34.5,120.3
12/20/2017,63,275,14.4,31.9,107.2
12/20/2017,64,274.9,11.3,38.7,129.7
12/20/2017,65,274.7,10.8,32.3,124.6
12/20/2017,66,274.7,11.8,37.7,112.7
12/20/2017,67,274.7,11.9,33,140.3
12/20/2017,68,274.8,15.9,33.1,115.6
12/20/2017,69,274.8,13.9,35.1,117.8
12/20/2017,70,274.8,10.9,32.5,117.9
12/20/2017,71,274.7,11.4,36.5,106.5
12/20/2017,72,274.7,12.4,34.4,113.5
12/20/2017,73,274.6,12.6,35,109.8
12/20/2017,74,274.5,17.5,33.7,119.4
12/20/2017,75,274.5,12.6,34.9,121.2
12/20/2017,76,274.5,11.3,29,115.6
12/20/2017,77,274.4,11.2,38.4,119.9
12/20/2017,78,274.5,11.1,35.6,115.5
12/20/2017,79,274.7,11.3,35,112.8
12/20/2017,80,274.8,16.9,37.1,124.7
12/20/2017,81,274.9,11.9,35,115.9
12/20/2017,82,275.2,12,34.9,119.6
12/20/2017,83,275.4,11.5,39,112.3
12/20/2017,84,275.1,11.1,36.4,116.8
12/20/2017,85,275.1,15.5,33.9,115.4
12/20/2017,86,275.1,14.6,41,112.4
12/20/2017,87,275.6,11.1,32.9,126.1
12/20/2017,88,275.6,12.4,31.8,121.1
12/20/2017,89,275.6,12.5,41.1,118.2
12/20/2017,90,275.6,11.8,32.9,127.7
12/20/2017,91,275.6,16.5,39.2,119.8
12/20/2017,92,275.8,11.5,31,122.1
12/20/2017,93,275.8,10.9,33.2,126.9
12/20/2017,94,275.9,11.2,41.6,106.7
12/20/2017,95,276,11.5,37.3,127.1
12/20/2017,96,275.8,12.1,41.9,131.8
12/21/2017,0,275.7,14,30.7,125.4
12/21/2017,1,275.8,16.7,37.1,116.9
12/21/2017,2,275.7,11.9,37.2,120.2
12/21/2017,3,275.9,11,35.1,117.3
12/21/2017,4,275.8,11,31.2,119.3
12/21/2017,5,275.7,12.8,36.9,122.2
12/21/2017,6,276,15.9,41.1,120.6
12/21/2017,7,276,14.6,31.2,125
12/21/2017,8,276.1,12.5,29,120.8
12/21/2017,9,276.1,12.1,39.2,127.5
12/21/2017,10,276.1,10.8,34.8,130.5
12/21/2017,11,276.2,12,39.2,118.1
12/21/2017,12,276.3,16.5,32.8,137.2
12/21/2017,13,276.4,11.7,35.6,124.8
12/21/2017,14,276.5,12.6,32.9,113.5
12/21/2017,15,276.6,11.9,33.2,130.4
12/21/2017,16,276.8,13.1,33.5,126.4
12/21/2017,17,276.8,16.6,37.2,127
12/21/2017,18,276.8,13.2,41.6,127.5
12/21/2017,19,276.6,11,29.9,127
12/21/2017,20,276.6,11.6,36.1,131.9
12/21/2017,21,276.7,12.3,39.8,120.9
12/21/2017,22,276.9,13.5,37.1,120.5
12/21/2017,23,276.7,16.7,41.1,123.5
12/21/2017,24,276.6,11.9,35.4,114.8
12/21/2017,25,276.7,11.4,41.1,129.8
12/21/2017,26,276.8,11.4,33.6,138.1
12/21/2017,27,276.9,11.8,35.1,116.9
12/21/2017,28,277.2,20.3,35.1,132.6
12/21/2017,29,277.2,14.6,37.1,134.1
12/21/2017,30,277.9,13.7,37,124.5
12/21/2017,31,277.5,12.7,31.2,132.5
12/21/2017,32,277.5,12.6,41.4,127.1
12/21/2017,33,277.5,13.2,43.4,135.4
12/21/2017,34,277.4,17.5,35.4,130.9
12/21/2017,35,277.8,13.4,32.9,126.4
12/21/2017,36,277,13.3,37.2,136.8
12/21/2017,37,277.2,13.9,40.9,138
12/21/2017,38,277.3,14.4,39,128.6
12/21/2017,39,277.4,15.3,37.3,133.9
12/21/2017,40,278,15.1,48.8,136.4
12/21/2017,41,277.6,10.9,29.1,125.3
12/21/2017,42,277.5,11,46.4,139.8
12/21/2017,43,217.4,11,28.7,134.5
12/21/2017,44,324.2,10.5,37.1,126.3
12/21/2017,45,349.1,14.1,44.8,136.1
12/21/2017,46,349.1,9.3,39.6,139.7
12/21/2017,47,301.8,9,40.8,119.8
12/21/2017,48,310.5,9.5,45.2,131.5
12/21/2017,49,339.5,11.5,41,132.5
12/21/2017,50,283.3,13.6,27.1,123.6
12/21/2017,51,335.5,11.8,48.9,137.6
12/21/2017,52,269.4,9.1,42.2,133.5
12/21/2017,53,350.3,9,40.6,127.6
12/21/2017,54,276.7,8.8,37.1,140.4
12/21/2017,55,120.1,11.9,41.2,133
12/21/2017,56,264.4,13.2,43,119.9
12/21/2017,57,211.3,11.2,41,139.5
12/21/2017,58,155.9,10,43.3,134
12/21/2017,59,276.5,9.2,35,128.4
12/21/2017,60,292.2,11.4,43.3,138.3
12/21/2017,61,226.1,12,47.6,134.3
12/21/2017,62,127.4,9,50.5,130.3
12/21/2017,63,252.2,10.3,21.8,138.9
12/21/2017,64,223.5,10.5,55.7,137.5
12/21/2017,65,287.2,14.8,29.2,125.2
12/21/2017,66,255.8,12.2,53.1,139.9
12/21/2017,67,159,8.9,31.4,135.6
12/21/2017,68,273.2,8.7,35.2,128.8
12/21/2017,69,237.2,9,34.9,136.3
12/21/2017,70,223.3,13.7,41,133.5
12/21/2017,71,242,11.7,39.1,128.5
12/21/2017,72,235.8,10.3,33.1,138.6
12/21/2017,73,195.6,10.9,39,135.3
12/21/2017,74,234.3,9.1,35.4,126.9
12/21/2017,75,334.5,14.1,41.3,124.8
12/21/2017,76,137.5,9.3,41.5,132.1
12/21/2017,77,224.4,9.4,37.2,127
12/21/2017,78,281.2,10,39.2,131.6
12/21/2017,79,352.9,10.6,37.1,135.4
12/21/2017,80,362.2,17,35.1,135.2
12/21/2017,81,290.2,9.7,41.1,127.8
12/21/2017,82,334.3,8.8,41,133.2
12/21/2017,83,313.5,8.7,33.5,134.9
12/21/2017,84,276.3,9.8,37.2,124.5
12/21/2017,85,238.1,14.7,37.5,134.4
12/21/2017,86,318.8,9.9,42,138.1
12/21/2017,87,179.6,10.2,37.7,127.4
12/21/2017,88,234.8,10.8,41.2,131.6
12/21/2017,89,149.9,12.6,37.5,134.8
12/21/2017,90,112.4,11.3,39.1,132
12/21/2017,91,136.9,9.1,35.5,136.4
12/21/2017,92,216.3,10,41.5,133.3
12/21/2017,93,112.3,9.9,35.3,121.3
12/21/2017,94,189.1,17.4,35,127.6
12/21/2017,95,358.9,11,41.9,132
12/21/2017,96,104.1,9,41.8,124.2
12/22/2017,0,232.3,9,29.5,125.1
12/22/2017,1,278.9,8.8,33.6,129.3
12/22/2017,2,199.9,9,34.7,136.7
12/22/2017,3,232.5,14.6,38.2,130.7
12/22/2017,4,134.2,9.8,41.8,130.4
12/22/2017,5,334.7,10.7,35.2,135.6
12/22/2017,6,317,10.3,34,125.8
12/22/2017,7,192.1,9.2,41.8,136.5
12/22/2017,8,229.9,14.2,37.3,139
12/22/2017,9,315.7,8.8,37.7,127.9
12/22/2017,10,112,8.5,35,131.8
12/22/2017,11,329.9,9.7,33.8,142.8
12/22/2017,12,352.3,9.8,39.2,123.7
12/22/2017,13,362.9,15.9,27.6,140.3
12/22/2017,14,131.4,11.1,29.3,132.7
12/22/2017,15,112.1,8.8,25.1,122.3
12/22/2017,16,112.6,8.6,28.3,126.1
12/22/2017,17,111.9,9.2,39.5,134.8
12/22/2017,18,240.8,12.7,28.9,126.9
12/22/2017,19,275.9,12.2,31,136.4
12/22/2017,20,267.4,9.6,32.9,124.8
12/22/2017,21,288.9,9.2,34.5,127.3
12/22/2017,22,241.9,9.8,31,134.9
12/22/2017,23,113,10,30.9,132.2
12/22/2017,24,112.3,13.5,30.9,131.7
12/22/2017,25,237.9,9.8,35.1,136.6
12/22/2017,26,287.1,9.8,26.6,128.1
12/22/2017,27,349.6,9.1,30.6,122.2
12/22/2017,28,318,8.6,31.9,133.3
12/22/2017,29,140.9,14.9,41,126.2
12/22/2017,30,223.4,8.6,34.9,134
12/22/2017,31,112.9,10.5,30.9,129
12/22/2017,32,112.2,10.4,36.7,128.3
12/22/2017,33,318.5,9.8,35.6,142.4
12/22/2017,34,228.5,12.9,31,143.1
12/22/2017,35,221.8,10.4,33,130.9
12/22/2017,36,326.8,8.5,40.5,135
12/22/2017,37,326.9,8.5,35.5,139.8
12/22/2017,38,326.1,9.3,30.8,135.8
12/22/2017,39,326.7,11.3,37.9,135.7
12/22/2017,40,326.3,13.2,34.9,138.6
12/22/2017,41,326.2,10.5,34.9,136
12/22/2017,42,326.9,8.7,33,139.4
12/22/2017,43,326.3,8.8,30.6,145.2
12/22/2017,44,326.4,9.1,37,137.6
12/22/2017,45,327.1,15.7,29.4,135.7
12/22/2017,46,326.6,9.6,37.1,132.9
12/22/2017,47,326.4,10,28.9,137.6
12/22/2017,48,327.1,8.5,37,136.4
12/22/2017,49,326.6,9.1,32.9,124.5
12/22/2017,50,327.1,13.2,21,130.4
12/22/2017,51,326.7,10.9,46.9,135.3
12/22/2017,52,326.6,9.8,27.8,126.8
12/22/2017,53,327.2,9.8,37,133.4
12/22/2017,54,326.7,9.9,37.7,134.5
12/22/2017,55,326.7,10,29.4,119.8
12/22/2017,56,327.3,13.3,30.3,135.1
12/22/2017,57,326.6,8.6,35.5,128.6
12/22/2017,58,326.5,9.9,30.9,122.9
12/22/2017,59,297.1,9.7,28.9,134.3
12/22/2017,60,277.1,10.4,32.6,121.4
12/22/2017,61,277.4,14.5,35.4,124
12/22/2017,62,277.9,9.8,29,138.2
12/22/2017,63,277.3,8.4,33.1,125
12/22/2017,64,277.4,8.4,40.6,129.6
12/22/2017,65,277.9,8.7,25.4,122.5
12/22/2017,66,277.3,11,31.2,117.9
12/22/2017,67,277.2,14.6,41,131.8
12/22/2017,68,277.7,10,31.1,130
12/22/2017,69,277.8,10,33.1,123.4
12/22/2017,70,277.5,8.9,31,131.3
12/22/2017,71,277.4,8.7,35.1,131.3
12/22/2017,72,278,14.1,35.2,125.7
12/22/2017,73,277.6,8.7,29,131.6
12/22/2017,74,277.6,9.4,40.5,129.1
12/22/2017,75,216.2,9.8,29.4,129.7
12/22/2017,76,350.3,11.8,32.9,125.9
12/22/2017,77,349.5,13.7,24.9,125.9
12/22/2017,78,284.6,9.8,40.6,131.1
12/22/2017,79,337.4,8.7,29.5,125.2
12/22/2017,80,314.5,8.4,30.5,112.5
12/22/2017,81,282.4,9.2,31.3,131.5
12/22/2017,82,160.5,11.3,33.1,127.4
12/22/2017,83,318.4,13.6,30.9,126.9
12/22/2017,84,285.3,9.1,33,135.6
12/22/2017,85,283.5,9.2,26.9,120.5
12/22/2017,86,302.4,9.7,45.3,135.6
12/22/2017,87,289.9,8.8,25,123.4
12/22/2017,88,112.7,14.6,37.7,132.3
12/22/2017,89,208.2,10,33,132
12/22/2017,90,207.7,9.6,35.1,126.2
12/22/2017,91,112.3,9.4,37.1,126.2
12/22/2017,92,207.9,8.7,28.9,134.1
12/22/2017,93,112.4,11.4,33,122.3
12/22/2017,94,264,11.7,33.2,121.1
12/22/2017,95,286.5,10.5,34.8,128.3
12/22/2017,96,113.3,9.8,28.6,112.9
12/23/2017,0,115,9.7,41.6,130.3
12/23/2017,1,203.8,10,30.4,132.4
12/23/2017,2,112.3,10.3,35.5,124.4
12/23/2017,3,223.8,13.4,29.2,132.7
12/23/2017,4,204.7,8.8,30.4,141.1
12/23/2017,5,114.6,8.8,40.4,126.1
12/23/2017,6,112.8,8.6,27.1,125.1
12/23/2017,7,288.2,10.5,35.2,136.4
12/23/2017,8,294.8,15.7,31.2,128.3
12/23/2017,9,250.6,10.3,31.2,132.4
12/23/2017,10,234.9,8.6,40.4,119.4
12/23/2017,11,361.3,9.1,34.1,123.9
12/23/2017,12,353.1,8.8,37.2,128.8
12/23/2017,13,316.9,11.5,37.8,114.1
12/23/2017,14,241.5,12.4,35.1,131.9
12/23/2017,15,112.4,9.7,33.6,136.4
12/23/2017,16,255.6,11,35.1,122.4
12/23/2017,17,210,9.1,30.5,136.6
12/23/2017,18,239.9,9.7,36.6,129.8
12/23/2017,19,188.4,12.8,37.9,125.4
12/23/2017,20,309.8,9.2,31.1,135.1
12/23/2017,21,225.3,10,41.1,128.2
12/23/2017,22,230.2,9.8,33.3,126.6
12/23/2017,23,330.3,9.6,27.2,137.5
12/23/2017,24,209.7,15.1,41.5,126.9
12/23/2017,25,333.7,10.1,33.3,136.6
12/23/2017,26,194.3,9.3,33.2,132.1
12/23/2017,27,284.1,8.8,38.9,121.8
12/23/2017,28,173.9,9.9,31,138.7
12/23/2017,29,218.2,14.4,36.5,135.1
12/23/2017,30,318.3,10.6,33.8,126.5
12/23/2017,31,349.7,9,38.7,129.5
12/23/2017,32,301.5,8.8,31.8,130.3
12/23/2017,33,164.9,8.5,36.6,132.3
12/23/2017,34,276.6,13.2,29.9,140.5
12/23/2017,35,276.9,13.7,37.2,134.9
12/23/2017,36,276.3,9.6,38.6,125.8
12/23/2017,37,276.6,9,31.6,134.5
12/23/2017,38,276.7,8.6,30.9,126.1
12/23/2017,39,276.2,11.2,33,126.4
12/23/2017,40,277.2,12.4,37.2,128.4
12/23/2017,41,276.6,10.1,35,126.4
12/23/2017,42,276.7,10.5,31.2,134.9
12/23/2017,43,277.1,10.3,34.4,134.6
12/23/2017,44,269.1,9,33,134.8
12/23/2017,45,299.9,14.4,35,133.6
12/23/2017,46,350.5,9,33.7,128.4
12/23/2017,47,334,9.8,33.2,131.8
12/23/2017,48,343.9,9.8,32.3,133.6
12/23/2017,49,259.7,9.5,31.7,132.9
12/23/2017,50,350.7,11.5,28.9,136.7
12/23/2017,51,336.7,11.3,41.1,133.3
12/23/2017,52,174.7,8.3,27,133.8
12/23/2017,53,351.9,9.5,31,143
12/23/2017,54,255.6,11,39,140.8
12/23/2017,55,247.4,10.1,27.2,132
12/23/2017,56,112.8,15.3,33,135.7
12/23/2017,57,339.1,8.5,38.5,143
12/23/2017,58,113.5,8.8,31.4,134.7
12/23/2017,59,224.3,8.2,29,136.3
12/23/2017,60,225.9,9.1,38.5,142
12/23/2017,61,305.6,14.3,35.7,134.2
12/23/2017,62,316.9,11.7,32.9,139.5
12/23/2017,63,181.2,10.2,33.4,141.9
12/23/2017,64,112.3,8.8,35.1,128.9
12/23/2017,65,292.5,8.4,31.7,144.4
12/23/2017,66,112.2,11.9,39,141.2
12/23/2017,67,112.9,11.7,31.1,131.8
12/23/2017,68,243.4,9.7,31.2,139.1
12/23/2017,69,273.8,9.7,39.2,136.4
12/23/2017,70,112.9,9.3,31.7,130.8
12/23/2017,71,304.4,12.5,33.2,141.9
12/23/2017,72,271.8,12.5,32.9,140.1
12/23/2017,73,211.7,8.7,37.6,136.2
12/23/2017,74,301.8,9.6,35.2,138.3
12/23/2017,75,311.4,9.6,30.6,143.3
12/23/2017,76,184.8,10.6,33.5,135.9
12/23/2017,77,137.5,13.3,35.3,140.8
12/23/2017,78,328.1,8.7,39.4,142.7
12/23/2017,79,354.2,9.6,31.5,130.7
12/23/2017,80,316.5,9.5,35.9,143
12/23/2017,81,224.1,9.7,31.9,145.9
12/23/2017,82,299.8,14.1,32.9,130.6
12/23/2017,83,295.8,10.5,37.7,143.9
12/23/2017,84,312.6,8.4,29.3,144.1
12/23/2017,85,239.6,8.7,32.8,132.7
12/23/2017,86,334.1,8.9,35.5,147.4
12/23/2017,87,336.2,10.8,36.2,147
12/23/2017,88,142.3,14.3,30.4,126.7
12/23/2017,89,319.7,10.4,27.5,141.6
12/23/2017,90,113.6,8.7,35.2,143.7
12/23/2017,91,112.6,8.6,34.7,135.7
12/23/2017,92,113.6,8.8,31.7,137.5
12/23/2017,93,112.2,14.3,29.2,137.3
12/23/2017,94,333.6,10.1,32.7,136.6
12/23/2017,95,224.1,9.8,30.2,139.9
12/23/2017,96,111.9,9.9,41,141.8
12/24/2017,0,113.4,9,41,152.2
12/24/2017,1,163.5,9,29.6,142.9
12/24/2017,2,202.9,13.4,31.4,134.2
12/24/2017,3,193.3,11.1,27.1,150.5
12/24/2017,4,226.3,9.7,41.9,142.6
12/24/2017,5,111.8,9.8,29.7,137.7
12/24/2017,6,142.5,10.3,29.6,144.8
12/24/2017,7,177.6,9.7,37.7,145.8
12/24/2017,8,356.3,13.1,33.3,138.3
12/24/2017,9,327.6,8.5,29.4,146.9
12/24/2017,10,217.6,9,38.1,145
12/24/2017,11,364.3,10.6,35.6,139.2
12/24/2017,12,352.8,11,29.8,139.7
12/24/2017,13,258.8,14.5,33.7,147.2
12/24/2017,14,208.8,9,33.4,143.9
12/24/2017,15,326.7,8.7,39.2,136.5
12/24/2017,16,157.7,9,33.5,148.5
12/24/2017,17,244.4,9.7,29.1,144.4
12/24/2017,18,334.6,13.5,31.1,139.4
12/24/2017,19,326.2,10.7,39.2,145
12/24/2017,20,323.3,8.2,28.5,151.5
12/24/2017,21,200.8,10.1,35.1,147.3
12/24/2017,22,207,10.5,29,136.8
12/24/2017,23,188.7,12.7,31.3,142.1
12/24/2017,24,113.5,12.8,36.7,147.1
12/24/2017,25,113.1,8.5,33.1,142.4
12/24/2017,26,244.7,8.7,31,144.6
12/24/2017,27,285.9,8.2,33.1,144.3
12/24/2017,28,258.4,10.2,36.9,143.6
12/24/2017,29,275.4,14.1,25.5,142.5
12/24/2017,30,226.6,10,39,148.6
12/24/2017,31,112.6,10.5,25.1,145.7
12/24/2017,32,171.8,8.8,33,143.3
12/24/2017,33,239.2,8.7,35.4,135.8
12/24/2017,34,197.7,14.3,33,147.3
12/24/2017,35,284.9,9.6,35.2,146
12/24/2017,36,267.7,9.7,41,140.5
12/24/2017,37,243.9,9.8,41.1,140.6
12/24/2017,38,159.1,8.7,29.1,148.5
12/24/2017,39,319.8,13.2,39,144.9
12/24/2017,40,350.7,9.9,37,146.3
12/24/2017,41,287.6,10.6,33.2,140.7
12/24/2017,42,293.3,10.3,41,149.2
12/24/2017,43,259.8,9.6,33.3,150.3
12/24/2017,44,147.2,12.6,35,141
12/24/2017,45,321.3,10.3,30.5,140.3
12/24/2017,46,241,8.4,34.5,148.1
12/24/2017,47,115.4,8.9,33.1,146
12/24/2017,48,330.8,9.7,36.9,145.5
12/24/2017,49,342.1,12.4,34.8,140.5
12/24/2017,50,310.1,12.1,28.7,148.6
12/24/2017,51,224.1,9.7,40.9,147.8
12/24/2017,52,255.8,9.3,30.5,147.5
12/24/2017,53,286,8.9,32.3,136.8
12/24/2017,54,113.9,11.5,37,147.1
12/24/2017,55,225.3,13.8,30.5,144.8
12/24/2017,56,229.4,9.1,35.1,148.1
12/24/2017,57,303.4,8.7,35,140.2
12/24/2017,58,351.7,8.7,34.9,146.9
12/24/2017,59,254.2,10.8,31.1,147.2
12/24/2017,60,282.7,15.5,41,147.3
12/24/2017,61,277.7,10,41.3,142.1
12/24/2017,62,223.1,9,35.2,149.3
12/24/2017,63,258,8.6,39.1,146.2
12/24/2017,64,323.2,9.6,34.8,145.9
12/24/2017,65,113.8,13.8,38.9,136.2
12/24/2017,66,228.9,9.7,35.6,153.7
12/24/2017,67,113.9,9.7,33.1,145.8
12/24/2017,68,258.5,10.2,33,142.9
12/24/2017,69,248.2,10.8,37.2,146
12/24/2017,70,299.5,13.7,41,149.3
12/24/2017,71,338.1,9,41,146.4
12/24/2017,72,240.3,9.7,35.3,151.8
12/24/2017,73,255.2,9.8,31.2,141.9
12/24/2017,74,238.2,10.8,41.1,143.4
12/24/2017,75,302.9,13.1,35.2,152.9
12/24/2017,76,272.8,8.5,41.1,142.1
12/24/2017,77,182,9.7,39.3,149.8
12/24/2017,78,365.9,9.8,39.5,140
12/24/2017,79,353.5,11.1,31.8,147.1
12/24/2017,80,301.4,13.6,33.8,155.1
12/24/2017,81,140.4,9.2,37.9,145.7
12/24/2017,82,306.1,8.6,39.2,138.7
12/24/2017,83,342.2,9,59.8,150.4
12/24/2017,84,201.9,11.2,23.6,144.5
12/24/2017,85,269.3,14.3,47.5,150.5
12/24/2017,86,307,10.2,23,141.4
12/24/2017,87,113.4,9.6,53.2,146.4
12/24/2017,88,256.8,9.2,23.1,145.6
12/24/2017,89,320.1,11.8,45.7,153
12/24/2017,90,138.8,11.3,37.6,144.2
12/24/2017,91,212,9.6,37.4,144.9
12/24/2017,92,112.1,10,35.3,149.9
12/24/2017,93,144.3,11,41.1,144.6
12/24/2017,94,371.5,14.5,41.7,149.2
12/24/2017,95,158.1,10.5,39.4,140.9
12/24/2017,96,113.9,8.3,41,135.5
12/25/2017,0,113.6,8.3,34.3,147.8
12/25/2017,1,218.1,8.6,42,149.1
12/25/2017,2,113.2,8.6,42,150.5
12/25/2017,3,303,16.6,37.9,148.4
12/25/2017,4,179.7,10.2,41.8,146.1
12/25/2017,5,146.6,11.2,31.7,151.4
12/25/2017,6,215.4,9.2,41.2,146.8
12/25/2017,7,173.5,9.7,45,152
12/25/2017,8,377.8,13.1,27,143.1
12/25/2017,9,241.5,8.8,42,148.3
12/25/2017,10,350.6,9.7,33.4,148.2
12/25/2017,11,355.9,9.6,49.9,150.1
12/25/2017,12,365.7,13.4,31.7,147.9
12/25/2017,13,193,13.2,41.6,144.7
12/25/2017,14,248.1,8.8,31.9,149.7
12/25/2017,15,232.1,8.5,39.3,151.7
12/25/2017,16,296.3,8.9,42,148.8
12/25/2017,17,248.7,14.8,34.3,142.7
12/25/2017,18,206,11,48.8,150.8
12/25/2017,19,212.7,9.9,31.5,143.6
12/25/2017,20,353.6,10.3,33.5,152.3
12/25/2017,21,113.8,9.1,39.5,145.6
12/25/2017,22,202.3,14.4,34.4,144.2
12/25/2017,23,257.5,9.4,44.4,151.2
12/25/2017,24,115,9.8,39.3,147.6
12/25/2017,25,297.5,9.7,39.9,154.7
12/25/2017,26,299.4,11.1,37.4,144
12/25/2017,27,114.2,13.8,35.9,143.4
12/25/2017,28,313.6,9.2,48,149.9
12/25/2017,29,114.5,9.1,29.7,146.8
12/25/2017,30,264.3,9.8,44,148.3
12/25/2017,31,115,13.7,48,140.9
12/25/2017,32,188.6,11.9,30.3,147.5
12/25/2017,33,222.8,9.1,51.1,150
12/25/2017,34,152.2,9.9,41.4,151.4
12/25/2017,35,328.3,8.9,39.3,148.8
12/25/2017,36,160.7,15.7,35,146.8
12/25/2017,37,114.8,9.8,41.7,145.5
12/25/2017,38,246.7,9.9,43.7,148.9
12/25/2017,39,230.1,9.7,41.2,148.5
12/25/2017,40,261.7,11,37.2,146.4
12/25/2017,41,226.2,13.9,41.1,143.8
12/25/2017,42,214.8,9.4,44.6,145.9
12/25/2017,43,345.4,9.7,39.5,150.7
12/25/2017,44,275.4,9.7,35,151
12/25/2017,45,350.9,13.9,45.7,142.5
12/25/2017,46,114.8,10.7,39.8,145.7
12/25/2017,47,230.2,9,38.7,151.6
12/25/2017,48,328,10.1,43.1,148.2
12/25/2017,49,351.5,9.3,45,141.4
12/25/2017,50,357.9,15.8,37,144.3
12/25/2017,51,121.3,9.6,41,146.8
12/25/2017,52,269.9,9.5,45.4,152.8
12/25/2017,53,259.5,8.7,41.8,145.3
12/25/2017,54,114.5,10.9,35.3,148.4
12/25/2017,55,264.9,14,41,144.5
12/25/2017,56,362.8,10.4,34.9,148.7
12/25/2017,57,163,9.9,40.8,150.9
12/25/2017,58,160.6,9.7,37.1,146
12/25/2017,59,250.1,13.5,30.8,138.4
12/25/2017,60,344.9,10,45.2,151.1
12/25/2017,61,220.4,8.3,29.1,146.8
12/25/2017,62,114.2,9.7,41,152.3
12/25/2017,63,282.6,11.5,41.2,135.8
12/25/2017,64,113.9,15.4,41.1,146.3
12/25/2017,65,283.4,9.5,47.7,153.9
12/25/2017,66,244.2,8.4,39.9,144.1
12/25/2017,67,144.4,8.4,42,143.6
12/25/2017,68,247.2,11.4,41.7,142.4
12/25/2017,69,144.3,12.9,37.7,143.4
12/25/2017,70,194,10.5,51.4,149.2
12/25/2017,71,312.7,10.9,33.2,137.6
12/25/2017,72,262,9.3,46.6,148.3
12/25/2017,73,341.6,13.6,42.5,141.6
12/25/2017,74,173.7,10.1,37.4,138.2
12/25/2017,75,274.4,9.5,49.6,149.7
12/25/2017,76,224.6,10,33.5,144.9
12/25/2017,77,345.1,10.8,40.1,141.3
12/25/2017,78,355.9,17,47,140.8
12/25/2017,79,364.9,9.5,38.2,143.9
12/25/2017,80,123,9,42,147.5
12/25/2017,81,242.9,8.7,49.2,135.4
12/25/2017,82,199.3,12.7,31.1,145.3
12/25/2017,83,318.5,13.2,51.6,146.4
12/25/2017,84,237,9.9,31.5,146.7
12/25/2017,85,289.3,10.6,45.7,143.1
12/25/2017,86,351.3,9.5,41.9,144.2
12/25/2017,87,253.4,13.9,41.6,144.4
12/25/2017,88,148.7,9.9,35.1,136.8
12/25/2017,89,266.5,10,41.1,145.9
12/25/2017,90,351.2,9.8,39,147.7
12/25/2017,91,219.7,11.3,37.7,139.5
12/25/2017,92,113.2,14.9,40.7,141.5
12/25/2017,93,200.4,9.1,32.9,144.4
12/25/2017,94,342.1,9,41,143.1
12/25/2017,95,222.6,9.9,31.3,136.5
12/25/2017,96,113.5,9.5,41,145.3
12/26/2017,0,112.2,16.1,41.2,148.1
12/26/2017,1,112.7,11.3,39.2,146.3
12/26/2017,2,132,9.8,35,137.9
12/26/2017,3,286.7,10,37,139.4
12/26/2017,4,285.4,9.4,35.1,150.1
12/26/2017,5,316.7,14.4,51.7,138.3
12/26/2017,6,240.3,9.8,33.6,139.3
12/26/2017,7,282.5,9.8,42,146.6
12/26/2017,8,327.6,9.9,42,142.6
12/26/2017,9,168.4,11.2,42,141.1
12/26/2017,10,344.4,12.8,42,148.8
12/26/2017,11,354.3,10,42,140
12/26/2017,12,364.7,10,40,139
12/26/2017,13,260.3,9.9,41.9,144.2
12/26/2017,14,113.1,15.3,41.9,143.1
12/26/2017,15,288.9,10.7,49.8,137.7
12/26/2017,16,112.9,8.8,33.2,145.5
